,property_id,location_id,page_url,type_id,_type,price,price_1,location,city_id,city,province_id,province,latitude,longitude,baths, area(kanal),purpose_id,_purpose,bedrooms,date_added,description,agency_id,_agency,agent_id,_agent,amenities
1467,30582056,164,https://www.zameen.com/Property/islamabad_f_6_house_in_f_6_sized_17100_square_feet_is_available-30582056-164-1.html,39,House,650000000,PKR65 Crore,F-6,31,Islamabad,31,Islamabad Capital,33.73089981,73.07440186,8,3.8 Kanal,29,For Sale,7,11/23/2021,"Luckily, your search for 17100 Square Feet property has led to this carefully curated option. Buy a House from an investment point of view in Islamabad and enjoy later. This can be the right property for you to buy from our inventory. If you are looking to invest in property, you won't find a better option than a price of PKR Rs 650,000,000 for this one. F-6 is surrounded with all kinds of facilities, so hurry up and book your property today. Moving to Islamabad, you won't have to think twice about the facilities as every area is quite developed. Notable property details are as follows. The sitting room that comes with this House is large enough to seat your family and few friends. Central air conditioning in the House can save you from the outside heat. With easy access to nearby facilities, along with broadband internet, enjoy a comfortable lifestyle here. Having a prayer room in the House, lets you pray peacefully and conveniently. You can relax whenever you want with access to the Jacuzzi. The House has a lawn where the kids can play, you can set up your coffee table and do so much more. You can work out at the gym within premises to make up for the physical activity lag created by the urban life. We are just a phone call away, contact us now",\N,\N,\N,\N,PKR65 Crore|
1468,30582526,165,https://www.zameen.com/Property/islamabad_f_7_18000_square_feet_house_for_sale_in_f_7-30582526-165-1.html,39,House,430000000,PKR43 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.720413,73.056493,6,4 Kanal,29,For Sale,5,11/23/2021,"Real estate in Islamabad is booming and you can be the next owner of a beautiful property if you hurry. Your dream life awaits you in F-7. What could possible get more better than a property priced at Rs 43 Crore PKR. Plus, it has features that you'd definitely love. The 18000 Square Feet property you are looking for is now here. We can assist you narrowing down the right areas for House in Islamabad. Book your dream home from our endless property options available for sale. The salient features of this property are given below. Never miss an important update by staying connected online through broadband internet access. A prayer room in the House comes handy when you have guests and they would like to offer prayer. The House has a lawn where the kids can play, you can set up your coffee table and do so much more. If your dream has been to host lavish dinners, it can come true now with the beautiful dining room that comes with this property. Children often need a quiet space for study and with a separate study room in the House you can provide them just that. Keeping your surroundings clean with proper waste disposal system. Your social life with thrive when you have visitors over in this drawing room. For buying your dream property, all you need is to reach out to us.",1728,Elite Homes,2483,Rahat Majid,PKR43 Crore|
1486,30597115,764,https://www.zameen.com/Property/islamabad_g_15_30_60_brand_new_house_for_sale_in_g_15-30597115-764-1.html,39,House,23000000,PKR2.3 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.631486,72.926559,7,8 Marla,29,For Sale,6,11/20/2021,5 bedroom and 6 bathroom2 drawing rooms2 TV lounges2 kitchen2 vehicles car parkingWater boringelectricity and gas all facilities are available.,1937,Shabir & Co Associates,2747,Malik Muhammad Hanif,PKR2.3 Crore|
1491,30602224,10664,https://www.zameen.com/Property/g_13_1_lifestyle_residency_lifestyle_residency_apartment_g13_c_type_1350sqft-30602224-10664-1.html,41,Flat,5200000,PKR52 Lakh,G-13,31,Islamabad,31,Islamabad Capital,33.648606,72.962353,2,6 Marla,29,For Sale,2,8/24/2021,"***** Lifestyle Residency Apartment G13 ***** Category: C Type Size: 1350-sqftTotal Price of the apartment : 52,00,000 to 57,00,000 floorwiseThe price quoted above is excluding the profit (OWN)All dues clear* 1 Living Room* 2 Bed Room* 2 Bath Room* 1 Kitchen* Balcony* Terrace* 250sqft car parking* Play Area & Ground* Beautiful & Clean Location* Walking Distance To Mosque, Market & Children Play Area* Walking Distance To Kashmir Highway * Easy Access To All Basic & Essential Needs Of Life* 24-hours Security System With Active Staff* Refreshment Points* Gas, Water & Electricity Available* Please feel free to contact us at any time for any query & a fair deal. #lifestyleresidency #lifestyleresidencyislamabad #lifestyleresidencyapartment #apartment #islamabadapartment #islamabad #invest #islamabadinvestment #flats #2bedapartment #3bedapartment",1648,Jaagirr Realtors,2392,Hamza Rana,PKR52 Lakh|
1493,30604356,10664,https://www.zameen.com/Property/g_13_1_lifestyle_residency_lifestyle_residency_apartment_g13_a_type_2050sqft-30604356-10664-1.html,41,Flat,8000000,PKR80 Lakh,G-13,31,Islamabad,31,Islamabad Capital,33.648606,72.962353,3,9.1 Marla,29,For Sale,3,8/24/2021,"***** Lifestyle Residency Apartment G13 ***** Category: A Type Size: 2050-sqftTotal Price of the apartment : 80,00,000 to 86,00,000 floorwiseThe price quoted above is excluding the profit (OWN)All dues clear* 1 Living Room* 3 Bed Room* 3 Bath Room* 1 Kitchen* 2 Balcony* Lobby* Terrace* 250sqft car parking* Play Area & Ground* Beautiful & Clean Location* Walking Distance To Mosque, Market & Children Play Area* Walking Distance To Kashmir Highway * Easy Access To All Basic & Essential Needs Of Life* 24-hours Security System With Active Staff* Refreshment Points* Gas, Water & Electricity Available* Please feel free to contact us at any time for any query & a fair deal. #lifestyleresidency #lifestyleresidencyislamabad #lifestyleresidencyapartment #apartment #islamabadapartment #islamabad #invest #islamabadinvestment #flats #2bedapartment #3bedapartment",1648,Jaagirr Realtors,2392,Hamza Rana,PKR80 Lakh|
1494,30605296,10664,https://www.zameen.com/Property/g_13_1_lifestyle_residency_lifestyle_residency_apartment_g13_d_type_1150sqft-30605296-10664-1.html,41,Flat,4400000,PKR44 Lakh,G-13,31,Islamabad,31,Islamabad Capital,33.648606,72.962353,2,5.1 Marla,29,For Sale,2,11/8/2021,"***** Lifestyle Residency Apartment G13 ***** Category: D Type Size: 1150-sqftTotal Price of the apartment : 44,00,000 to 48,00,000 floorwiseThe price quoted above is excluding the profit (OWN)All dues clear* 1 Living Room* 2 Bed Room* 2 Bath Room* 1 Kitchen* 2 Balcony* Terrace* 250sqft car parking* Play Area & Ground* Beautiful & Clean Location* Walking Distance To Mosque, Market & Children Play Area* Walking Distance To Kashmir Highway * Easy Access To All Basic & Essential Needs Of Life* 24-hours Security System With Active Staff* Refreshment Points* Gas, Water & Electricity Available* Please feel free to contact us at any time for any query & a fair deal. #lifestyleresidency #lifestyleresidencyislamabad #lifestyleresidencyapartment #apartment #islamabadapartment #islamabad #invest #islamabadinvestment #flats #2bedapartment #3bedapartment",1648,Jaagirr Realtors,2392,Hamza Rana,PKR44 Lakh|
1502,30613548,3310,https://www.zameen.com/Property/f_7_f_7_4_a_decent_house_2000_sq_yrds_is_available_for_sale__closed_end_street-30613548-3310-1.html,39,House,500000000,PKR50 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.720556,73.06499,7,4 Kanal,29,For Sale,6,11/20/2021,"It is a decent house: 1. Size 100 x 180 = 2000 sqyrds. 2. Margla facing. 3. Situated in a closed end street. 4. Margla facing. 5. Approach from parbat Road. 6. CDA transfer. 7. Single owner. 8.6 bed rooms,  drawing and dining, kitchen, store, study, huge car parking and the decent garden.",1930,Pak Land Estate,2739,Rana Zubair,PKR50 Crore|
1503,30613805,8260,https://www.zameen.com/Property/islamabad_faisal_town_f_18_2_bed_apartment_for_sale_in_dee_heights_tower_2-30613805-8260-1.html,41,Flat,14300000,PKR1.43 Crore,Faisal Town - F-18,31,Islamabad,31,Islamabad Capital,33.616692,72.858996,2,6.9 Marla,29,For Sale,2,11/22/2021,"2 Bed apartment for Sale in Dee Heights, Tower-2Motorway View - Corner1551 square feetApartment 6126th FloorTower 2Total Price Rs. 14,269,200 Down Payment Rs. 2,853,840 14 Quarterly Installments Rs 764,421 each Possession Rs 713,460 Additional Charges Car Parking Rs 800,000Servant Room (Optional) Rs 700,0001551 Square Feet property with practical features can be hard to come by, so make the most of this offer today. The highly lucrative real estate options in Faisal Town - F-18 should not be missed. Owning an ideally located property is a smart decision so make yours while it lasts. You can enjoy a lavish lifestyle in the Flat surrounded by all kinds of activities. Endless property options are available in Islamabad for you to choose one that suits your family. Rs 14,269,200 is quite reasonable for the kind of property you are looking for. Some prominent details of the property are as follows. The property has a spacious drawing and dining room to allow you to entertain in style. For the best property advice, give us a call today.",664,Dee Heights,2536,Husnain B Naeem,PKR1.43 Crore|
1504,30613843,3310,https://www.zameen.com/Property/f_7_f_7_4_an_old_demolish_able_house__800_sqyrds__f_7_is_available_for_sale-30613843-3310-1.html,39,House,165000000,PKR16.5 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.720556,73.06499,5,1.6 Kanal,29,For Sale,5,11/20/2021,It is an old demolish able house. 1. Size is 45 x 160 = 800 sqyrds. 2. Situated at a very peaceful and calm location. 3. Convenient approach from Parbat road. 4. CDA transfer. 5. Single Owner. 6. Possession available.,1930,Pak Land Estate,2739,Rana Zubair,PKR16.5 Crore|
1505,30613893,8260,https://www.zameen.com/Property/islamabad_faisal_town_f_18_3_bed_apartment_for_sale_in_dee_heights_tower_2-30613893-8260-1.html,41,Flat,17000000,PKR1.7 Crore,Faisal Town - F-18,31,Islamabad,31,Islamabad Capital,33.616692,72.858996,3,8.2 Marla,29,For Sale,3,11/22/2021,"3 Bed apartment for Sale in Dee Heights, Tower-2Islamabad View-Corner1852 square feetApartment 151115th FloorTower 2Total Price Rs. 17,038,400 Down Payment Rs. 3,407,680 14 Quarterly Installments Rs 912,771 each Possession Rs 851,920 Additional Charges Car Parking Rs 800,000Servant Room (Optional) Rs 700,000This appealing 1852 Square Feet property has been carefully curated for your needs. This property at Rs 17,038,400 is just what you need to start a better life Looking for property to add to your investment portfolio? We have some great options that you can explore Good food, good life and everything in between can be yours in Islamabad. The best feature of the Flat is its prime central location and such a property is hard to come by easily. Of all the locations that you could wish to buy property, none currently match Faisal Town - F-18 in the potential returns on investment. We have many projects that you can invest in so call us today for the best property advice.",664,Dee Heights,2536,Husnain B Naeem,PKR1.7 Crore|
1506,30613963,8260,https://www.zameen.com/Property/islamabad_faisal_town_f_18_4_bed_apartment_for_sale_in_dee_heights_tower_1-30613963-8260-1.html,41,Flat,19300000,PKR1.93 Crore,Faisal Town - F-18,31,Islamabad,31,Islamabad Capital,33.616692,72.858996,4,9.3 Marla,29,For Sale,4,11/22/2021,"4 Bed apartment for Sale in Dee Heights, Tower-1Islamabad View-Corner2100 square feetApartment 120712th FloorTower 1Total Price Rs. 19,320,000 Down Payment Rs. 3,864,00014 Quarterly Installment Rs 1,035,000 each Possession Rs 966,000 Additional Charges Car Parking Rs 800,000Servant Room (Optional) Rs 700,000Faisal Town - F-18 is best for living, renting or investment purposes. Flat comes with spacious rooms and amenities, making for a comfortable place to live. A centrally located property is the best investment you can make for your future. According to our analysis, price of PKR Rs 19,320,000 is quite a steal for the property in question. 2100 Square Feet property offers maximum space utility option, so you and your family can live comfortably. Let us take you on the virtual real estate tour of Islamabad city. For more information about the property, you can contact us on the given numbers.",664,Dee Heights,2536,Husnain B Naeem,PKR1.93 Crore|
1507,30614680,164,https://www.zameen.com/Property/islamabad_f_6_an_old__livable_house__800_sqyrds__f_6_is_available_for_sale-30614680-164-1.html,39,House,210000000,PKR21 Crore,F-6,31,Islamabad,31,Islamabad Capital,33.730907,73.074431,8,1.6 Kanal,29,For Sale,7,11/20/2021,It is an old house. Details:1. Size 60 x 120 = 800 sqyrds. 2. Situated just off the Major road. 3. Closed end street. 4. Sun facing. 5. CDA transfer. 6. Possession available. 7. Back Open to green belt.,1930,Pak Land Estate,2739,Rana Zubair,PKR21 Crore|
1508,30614929,165,https://www.zameen.com/Property/islamabad_f_7_an_old_demolish_able_house__1244_sqyrds_major_road__f_7_is_available_for_sale-30614929-165-1.html,39,House,235000000,PKR23.5 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.720413,73.056493,1,2.5 Kanal,29,For Sale,1,11/20/2021,It is an old demolish able house. Details:1. Size 80 x 140 = 1244 sqyrds. 2.  Situated at a Major road. 3. Can be divided into two equal parts. 4. CDA transfer. 5. Single owner. 6. Possession available.,1930,Pak Land Estate,2739,Rana Zubair,PKR23.5 Crore|
1509,30615011,166,https://www.zameen.com/Property/islamabad_f_8_a_decent_house_1777_sqyrds__15_bed_rooms__f_8_is_available_for_sale-30615011-166-1.html,39,House,285000000,PKR28.5 Crore,F-8,31,Islamabad,31,Islamabad Capital,33.713131,73.038383,10,3.6 Kanal,29,For Sale,11,11/20/2021,"It is a decent house. Details:1. Size 100 x 160 = 1777 sqyrds. 2. Situated at a Major road. 3. front open 4. The house has 3 independent units, two main gates, car porches etc. 5. Rental value is approx. PKR",1930,Pak Land Estate,2739,Rana Zubair,PKR28.5 Crore|
1512,30621274,3337,https://www.zameen.com/Property/g_13_g_13_1_g_13_1_25x40_new_double_storey_house_top_location-30621274-3337-1.html,39,House,21000000,PKR2.1 Crore,G-13,31,Islamabad,31,Islamabad Capital,33.645957,72.962472,5,4 Marla,29,For Sale,4,11/20/2021,"4 Bed 5 Bath Tvl Double Kitchen ParkingGas   Water Boring Tiled Flooring 900  Square Feet property with practical features can be hard to come by, so make the most of this offer today. You will not regret buying this property. You can own your home at a price of PKR Rs 21,000,000 at the best location. The properties in G-13 will reap great benefits in the future. Live your dream life in Islamabad. At a price like this, the House is the best option. Know more about the property with the details given below. This project features broadband internet access among other facilities. Having a laundry space in the House allows you to make arrangements for your washing machine. Relax in the lounging area that comes with this property. Your guests will be left in admiration as they see your beautiful drawing room of this House. To know more on the offer, please contact us.",1925,Property Empire Real Estate,2734,Tanveer A. Khokhar,PKR2.1 Crore|
1531,30680020,3308,https://www.zameen.com/Property/f_7_f_7_2_old_house_for_sale-30680020-3308-1.html,39,House,225000000,PKR22.5 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.72334,73.051171,6,2.1 Kanal,29,For Sale,5,11/23/2021,"80 x 120 feet,CDA transfer,single owner,clear file,all facilitiesCentrally located house for sale don't come easily, so don't miss this chance. The price tag is set quite reasonably at Rs 225,000,000. We have the House you have been waiting to purchase. Ideally located on F-7, this is a rare and golden real estate opportunity. Book your dream 9594  Square Feet property today and surprise your family. The best in class properties you can find in Islamabad. The salient features of this property are given below. You can now set your home theatre and enjoy watching movies at home with a separate and spacious lounge that is part of this property. A lawn in the House means your kids can play at the comfort of your home. Gather your family around and share the details of your day over dinner in the dining room that comes with your next home. For any religious obligation, the House has a spacious prayer room. Cleanliness is ensured at all times through an effective waste disposal system. This drawing room lets your family have their privacy while you have formal guests over. Stay connected and updated with the broadband internet access facility. For booking and property advice, you can contact us on given numbers.",1728,Elite Homes,2483,Rahat Majid,PKR22.5 Crore|
1532,30680136,3307,https://www.zameen.com/Property/f_7_f_7_1_corner_house_for_sale-30680136-3307-1.html,39,House,295000000,PKR29.5 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.716273,73.056235,6,2.5 Kanal,29,For Sale,5,11/23/2021,"80 x 140 feet,CDA transfer,single owner,all facilities,posh locationPlease Feel Free To Call Us If You Need Further Details About It. We Request That Only Serious Individuals Contact Us To Make An Immediate Deal, And Please Do Not Forget To Mention Zameen. com When Calling.",1728,Elite Homes,2483,Rahat Majid,PKR29.5 Crore|
1565,30767221,329,https://www.zameen.com/Property/islamabad_e_11_e11_one_bed_luxury_apartment_available_for_sale-30767221-329-1.html,41,Flat,11000000,PKR1.1 Crore,E-11,31,Islamabad,31,Islamabad Capital,33.698137,72.978215,1,5.3 Marla,29,For Sale,1,11/22/2021,E11 One Bed Luxury Apartment Available one Bed Tv Launch Kitchen Bath Extended Balcony Basement Car Parking Cafeteria Highly Secure For More Details Contact Us,1751,NA Property & Builders,2509,NA PROPERTY,PKR1.1 Crore|
1576,30783151,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_designer_house_for_sale_in_dha_phase_2-30783151-339-1.html,42,Home,62500000,PKR6.25 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.527944,73.161392,7,1 Kanal,29,For Sale,6,11/20/2021,"House for Sale in DHA Phase 2 IslamabadYou are only one step away from booking your unit in DHA Defence which is among the top locations. With a real estate boom in Islamabad, it's the best time to invest in your dream home. Real estate prices fluctuate really quick so be wise to book your property at PKR Rs 62,500,000, as it is the best price on offer considering previous data. The future outlook of the Home is positive, so don't waste time in thinking. In short, 4500  Square Feet property is the best option for investment in this locality. With so many investment options available, you can become a proud property owner today. Contact us via the given numbers to find your dream home.",1914,Indus Properties,2721,Syed Azam Sajjad,PKR6.25 Crore|
1578,30786636,164,https://www.zameen.com/Property/islamabad_f_6_corner_livable_house_for_sale_in_islamabad-30786636-164-1.html,39,House,400000000,PKR40 Crore,F-6,31,Islamabad,31,Islamabad Capital,33.730907,73.074431,6,3.6 Kanal,29,For Sale,5,11/23/2021,"registry case,single owner,no liens,This House in Islamabad is no less than an opportunity for the investors and buyers alike, so make the most out of it. The location of F-6 is filled with potential for the right buyer. The centrally located 16200  Square Feet property is perfect to live a lavish life. There is nothing better than purchasing your property in a thriving locality and we have just the options for you. A large House at a prime location could be what you're looking for. With features like this, you bet that the tag of Rs ",1728,Elite Homes,2483,Rahat Majid,PKR40 Crore|
1589,30816835,3196,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_a_beautiful_brand_new_6__bedroom_house_for_sale_dha_2-30816835-3196-1.html,39,House,73000000,PKR7.3 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.528946,73.142509,7,1 Kanal,29,For Sale,6,11/22/2021,property features6 bedroom7 bath2 TV lounge2 kitchen2 store room3 car parking arealawnservant quarterfor more details contact us,1707,Infinity Properties,482,Ali,PKR7.3 Crore|
1611,30880407,9615,https://www.zameen.com/Property/dha_defence_phase_2_defence_executive_apartments_luxury__3_bedroom_apartment_executive_tower-30880407-9615-1.html,41,Flat,12500000,PKR1.25 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.523656,73.150159,3,8.7 Marla,29,For Sale,3,11/22/2021,Property Features3 Bedroomattach Bathtv Loungeseparate Kitchenstore Roomcar Parkingseparate Electricity Meterground Floorlift Available 24 Hours Backup Generatorfir More Details Please Contact Us,1707,Infinity Properties,2456,Shakir,PKR1.25 Crore|
1616,30883491,737,https://www.zameen.com/Property/islamabad_d_17_corner_house_40x80-30883491-737-1.html,39,House,37000000,PKR3.7 Crore,D-17,31,Islamabad,31,Islamabad Capital,33.659746,72.860341,0,14 Marla,29,For Sale,0,11/20/2021,"The house just built and still in finishing process,very Good and strong construction 40*80 beautiful corner house pics will be provided on demand as there's some problem in zameen. com software so can't upload pics. feel free to contact for more details.",1926,Sherazi Associates Real Estate Consultant & B,2735,Mehtab Ali Shah,PKR3.7 Crore|
1623,30903569,3479,https://www.zameen.com/Property/paf_tarnol_paf_tarnol_block_b_fazaia_housing_scheme_tarnol_islamabad_one_kanal_brand_new_house_for_sale-30903569-3479-1.html,39,House,35000000,PKR3.5 Crore,PAF Tarnol,31,Islamabad,31,Islamabad Capital,33.606596,72.850685,8,1.2 Kanal,29,For Sale,7,11/20/2021,"Fazaia Housing Scheme Tarnol IslamabadNear New Islamabad In Airport IslamabadOne kanal Brand New House For Sale Demand 3.5 crorePrime Location On Main Double Road (East Avenue in Sector B)Solid ConstructionBeautiful Wood WorkOwner Built for Personal useHaving 7 Bedrooms with Tiled Attached Bathrooms. Two Portions and the Parking Space for 4 Cars. Electric Meter Installed. Gas Meters Installed. Backside lawn areaGround Floor3 Spacious Bedrooms, 3 Attached Bathrooms, Drawing Stylish Kitchen, GeyserFirst Floor4 Spacious Bedrooms, 4 Attached Bathroom, TV Lounge ,Stylish Kitchen, Geyser. Roof TopMumty, Bathroom, Open Laundry Space, Water Tank. Ideal opportunity to invest. Secure society with Boundary wall . 15 min drive to Capital Islamabad2 km distance to Peshawar motorway2 km distance to Lahore Islamabad motorway10 min drive to Islamabad Airport",1876,Mariner Property Services,2669,Capt Muhammad Waqar,PKR3.5 Crore|
1660,30935531,10229,https://www.zameen.com/Property/zaraj_housing_scheme_the_atrium_2_bed_apartment_for_sale-30935531-10229-1.html,41,Flat,9000000,PKR90 Lakh,Zaraj Housing Scheme,31,Islamabad,31,Islamabad Capital,33.516388,73.156221,2,6 Marla,29,For Sale,2,11/22/2021,"Cda Approved Society. gated Community. near Gt Road,all Facilities Available. we Can Help You Buy The Best Flat In Islamabad. The Latest Construction Projects Of 1350 Square Feet Properties Is Open For Booking, So Make A Move Before It Is Too Late. You Can Be The Owner Of A Beautiful Property That Just Popped Up For Sale, So Don't Miss This Opportunity. The Flat You Are Looking For Is At A Price Of Pkr Rs 9000,000 So Hurry Up Before You Lose It. Ideally Located On Zaraj Housing Scheme, This Is A Rare And Golden Real Estate Opportunity. The Recent Development Projects Make The City Of Islamabad An Attractive Place For Property Investors. contact Us Via The Given Numbers To Find Your Dream Home.",1775,Al Wahab Estate Consultant,2541,Ch. G H Anjum,PKR90 Lakh|
1666,30949065,764,https://www.zameen.com/Property/islamabad_g_15_30x60_brand_new_house_for_sale_in_g_15-30949065-764-1.html,39,House,22500000,PKR2.25 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.631486,72.926559,7,8 Marla,29,For Sale,5,11/20/2021,"5 bedroom and 7 bathroom2 drawing rooms2 kitchen2 TV lounges2 parking spacewater boring Gas Electricity Etc all availableHurry up before this 1800  Square Feet House in G-15, Islamabad gets sold out. Finding a property is difficult but one at Rs 22,500,000 is a great offer. Practicality as well as design have been kept in mind for the House to make best use of space. The latest construction projects of 1800  Square Feet properties is open for booking, so make a move before it is too late. A House in G-15 is an opportunity that should not be missed, so make the most out of it while it lasts. This is the best opportunity for you to buy this property at the lowest possible price. Find out the basic features of the property below. The House has double glazed windows which keeps the house warmer in winter and provides better protection. A prayer room in the House is a great addition as a dedicated room for religious activity. Keep in touch with your friends and family with broadband internet access. Security staff is available on-premises at all times to ensure the safety of the residents and building. A laundry room can ensure washing can be done in peace and quiet. Differently-abled people will find this House easy to navigate, as it is developed to incorporate their needs. There is a spacious lawn area in the House which can be used as car parking, to organize events and the kids can play without any safety concerns. If you seek further information, don't hesitate to contact.",1937,Shabir & Co Associates,2747,Malik Muhammad Hanif,PKR2.25 Crore|
1667,30949495,764,https://www.zameen.com/Property/islamabad_g_15_30x60_brand_new_house_for_sale_in_g_15-30949495-764-1.html,39,House,23500000,PKR2.35 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.631486,72.926559,7,8 Marla,29,For Sale,5,11/20/2021,"5 bedroom and 7 bathroom2 drawing rooms2 TV lounges2 kitchen2 parking spacegas Electricity And water boringSpacious properties for sale can be hard to come by so make a move while they're available. This G-15 is widely hailed as having some of the best properties. We strongly urge you to consider this offer. Purchase your dream property in Islamabad. All your search for 1800  Square Feet property for your investment is at the destination. A House like this can be hard to come by, so hurry up and book now. You need to trust us when we state: a better, more reasonable, price offer than this property's Rs 23,500,000 tag may not appear on your radar for a while. Important details of the property are listed below. Double-glazed windows in the House are perfect for safety as they are harder to break. A prayer room in the House is a great addition as a dedicated room for religious activity. A laundry room is a defining feature of the House and you can benefit from it greatly!This drawing room lets your family have their privacy while you have formal guests over. Broadband internet access to facilitate you daily. Your close friends can be seated in the cosy sitting room that comes with this House. The building is guarded by professional security staff at all times which makes it a secure area for living. You can always give us a call for queries.",1937,Shabir & Co Associates,2747,Malik Muhammad Hanif,PKR2.35 Crore|
1733,31016730,163,https://www.zameen.com/Property/islamabad_f_11_2_bedroom_flat_for_sale_in_f_11-31016730-163-1.html,41,Flat,21000000,PKR2.1 Crore,F-11,31,Islamabad,31,Islamabad Capital,33.683532,72.99041,2,12 Marla,29,For Sale,2,11/21/2021,"Very Beautiful 2 Bedroom Apartment. Huge Lounge . Near To Park And Shopping Centre. Interested Persons Welcome To Visit The Property. Please Feel Free To Call Us If You Need Further Details About It. We Request That Only Serious Individuals Contact Us To Make An Immediate Deal, And Please Do Not Forget To Mention Zameen. com When Calling.",1884,AM Enterprises,2678,Muhammad Azeem,PKR2.1 Crore|
1742,31038620,162,https://www.zameen.com/Property/islamabad_f_10_a_decent_house_80_x_115_1022_sqyrds__8__bed_rooms_is_available_for_sale-31038620-162-1.html,39,House,150000000,PKR15 Crore,F-10,31,Islamabad,31,Islamabad Capital,33.691531,73.005431,9,2 Kanal,29,For Sale,8,11/20/2021,"It is a decent house. Details;1. Size 80 x 115 = 1022 sqyrds. 2. Situated in a closed end small street. 3. Sunfacing. 4.8 bed rooms, 2 kitchens, drawing and dining, 2 gates. 5. single owner. 6. possession availableCheck out our list of hot properties for sale in Islamabad. Properties in the best locations sell fast, so be quick if you want to own one yourself. With this House in F-10, your search for the ideal property should come to an end. The perfect 9198  Square Feet listing for your property needs are right within your reach. F-10 is away from the hustle and bustle of the main city thus giving the peace of mind you need most. Make this ideal property yours at a bargain price of Rs 150,000,000. Read below to find out what this property offers. The society has an effective waste disposal service that ensures cleanliness. The steam room in the House will help you relax, detox and feel fresh. With a separate study room in the House you have a personal space where you can read in peace. Differently-abled people will find this House easy to navigate, as it is developed to incorporate their needs. Never miss an important update by staying connected online through broadband internet access. Feeling stressed? Take a dip in the Jacuzzi and you will be fine in no time. You can make arrangements for your next get together with your friends and family in the spacious lawn. No need to hesitate. Contact us now for more information.",1930,Pak Land Estate,2739,Rana Zubair,PKR15 Crore|
1745,31044301,165,https://www.zameen.com/Property/islamabad_f_7_modern_house_for_sale_in_f_7-31044301-165-1.html,39,House,147500000,PKR14.75 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.720413,73.056493,7,1 Kanal,29,For Sale,6,11/23/2021,"50 x 90,all facilities,CDA transfer,single owner,clear file,In F-7, you will not be wanting for any civic facility. The thriving city of Islamabad gives plenty options for property investment. Options for 4500  Square Feet properties may be limited, so book yours while it is available. This property on offer is a catch for many buyers due to its unique features. Property value at PKR Rs 147,500,000 can be the best deal you can find for this type. Look no further for properties, as House has it all. Following are some details of the property. The premise is kept clean at all times through an effective waste disposal management service. The study room that is part of the House can easily be used as an at-home office. Enjoy the peace that only a lush green lawn can offer. A prayer room in the House is a great addition as a dedicated room for religious activity. You can work out at the gym within premises to make up for the physical activity lag created by the urban life. Double glazed windows in the House come with several benefits. Impress your guests with this spacious and gorgeous drawing room. For pricing and other details, contact us today.",1728,Elite Homes,2483,Rahat Majid,PKR14.75 Crore|
1748,31050111,166,https://www.zameen.com/Property/islamabad_f_8_corner_two_gates_house_is_for_sale-31050111-166-1.html,39,House,250000000,PKR25 Crore,F-8,31,Islamabad,31,Islamabad Capital,33.713131,73.038383,7,2 Kanal,29,For Sale,6,11/22/2021,"Chohan HAY Estate Offers  Basement, Ground and Upper Portion 6 Bedrooms with Attached Bathrooms Drawing, Dining and TV Lounge Modern & Elegant Kitchens, Handsome Cabinetry with Stone Counter-tops Modern Baths with Tub  Lawn Servant Quarters Huge Car Parking Space Corner House Two Gates Dream House and Best Opportunity to fulfill your Dream Peaceful and Highly Secured Living AreaFor more information and other options, kindly call on the mentioned numbers or visit Chohan HAY Estate",1589,Chohan HAY Estate,2323,Ishfaq,PKR25 Crore|
1758,31061693,164,https://www.zameen.com/Property/islamabad_f_6_a_new_house_triple_storey__bed_room_approaches_from_two_different_streets_is_available_for_sale-31061693-164-1.html,39,House,200000000,PKR20 Crore,F-6,31,Islamabad,31,Islamabad Capital,33.730907,73.074431,10,1.1 Kanal,29,For Sale,9,11/20/2021,"It is a new house. 1. Size 40 x 120 = 533 sqyrds. 2. Situated at a convient location near the service road. 3. Tripple storey new house. 4.3 indpendent units, 9 bed rooms, 3 kitchens, centrally heating and cooling system installed. 5. modern and state of the art construction, solar electric system installed. 6. Rented out to different foregners families. 7. Single owner. 8. CDA transfer. 9. Available with possession.",1930,Pak Land Estate,2739,Rana Zubair,PKR20 Crore|
